dataset,ticker,metric,country,value,value_txt,period_end,period_span,unit,created_by,inter_country_comparison,as_reported,pfea,all_topics,dimensions,categories
CPI,CPI,YoY,IN,185.0,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Lemon (no.)][CPI],[Lemon (no.)],"{""Lemon (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,122.8,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Lighter (bidi/ Cigarette/ Gas Stove)][CPI],[Lighter (bidi/ Cigarette/ Gas Stove)],"{""Lighter (bidi/ Cigarette/ Gas Stove)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,195.0,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Lock][CPI],[Lock],"{""Lock"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,192.6,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][LPG [excl. Conveyance]][CPI],[LPG [excl. Conveyance]],"{""LPG [excl. Conveyance]"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,167.3,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Lubricants & Other Fuels for Vehicle][CPI],[Lubricants & Other Fuels for Vehicle],"{""Lubricants & Other Fuels for Vehicle"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,193.1,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Lungi (no.)][CPI],[Lungi (no.)],"{""Lungi (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,206.6,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Maida][CPI],[Maida],"{""Maida"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,220.2,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Maize & Products][CPI],[Maize & Products],"{""Maize & Products"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,149.6,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Mango][CPI],[Mango],"{""Mango"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,171.2,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Masur][IN][CPI],[Masur],"{""Masur"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,143.6,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Matches (box)][CPI],[Matches (box)],"{""Matches (box)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,201.1,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Medicine (non-institutional)][CPI],[Medicine (non-institutional)],"{""Medicine (non-institutional)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,183.2,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Milk: Condensed/ Powder][CPI],[Milk: Condensed/ Powder],"{""Milk: Condensed/ Powder"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,190.6,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Milk: Liquid (litre)][CPI],[Milk: Liquid (litre)],"{""Milk: Liquid (litre)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,119.3,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Mineral Water (litre)][CPI],[Mineral Water (litre)],"{""Mineral Water (litre)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,128.0,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Mobile Handset][CPI],[Mobile Handset],"{""Mobile Handset"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,176.4,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Monthly Charges for Cable Tv Connection][CPI],[Monthly Charges for Cable Tv Connection],"{""Monthly Charges for Cable Tv Connection"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,167.2,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Monthly Maintainance Charges][CPI],[Monthly Maintainance Charges],"{""Monthly Maintainance Charges"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,176.8,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Moong][CPI],[Moong],"{""Moong"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,164.2,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Mosquito Net (no.)][CPI],[Mosquito Net (no.)],"{""Mosquito Net (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,159.7,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Mosquito Repellent, Insecticide, Acid etc.][CPI]","[Mosquito Repellent, Insecticide, Acid etc.]","{""Mosquito Repellent, Insecticide, Acid etc."": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,173.0,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Motor Car, Jeep][CPI]","[Motor Car, Jeep]","{""Motor Car, Jeep"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,197.0,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Motor Cycle, Scooter][CPI]","[Motor Cycle, Scooter]","{""Motor Cycle, Scooter"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,187.5,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Muri][CPI],[Muri],"{""Muri"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,179.9,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Mustard Oil][CPI],[Mustard Oil],"{""Mustard Oil"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,195.6,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Newspapers, Periodicals][CPI]","[Newspapers, Periodicals]","{""Newspapers, Periodicals"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,208.6,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Oilseeds (gm)][CPI],[Oilseeds (gm)],"{""Oilseeds (gm)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,193.0,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Onion][CPI],[Onion],"{""Onion"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,196.0,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Orange, Mausami (no.)][CPI]","[Orange, Mausami (no.)]","{""Orange, Mausami (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,164.7,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][Other Beverages: Cocoa, Chocolate, etc.][IN][CPI]","[Other Beverages: Cocoa, Chocolate, etc.]","{""Other Beverages: Cocoa, Chocolate, etc."": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,185.5,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Cereals][CPI],[Other Cereals],"{""Other Cereals"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,195.3,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Other Consumer Services Excluding Conveyance][IN][CPI],[Other Consumer Services Excluding Conveyance],"{""Other Consumer Services Excluding Conveyance"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,194.6,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Conveyance Expenses][CPI],[Other Conveyance Expenses],"{""Other Conveyance Expenses"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,139.5,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Cooking/ Household Appliances][CPI],[Other Cooking/ Household Appliances],"{""Other Cooking/ Household Appliances"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,195.3,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Crockery & Utensils][CPI],[Other Crockery & Utensils],"{""Other Crockery & Utensils"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,227.8,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Other Dry Fruits][IN][CPI],[Other Dry Fruits],"{""Other Dry Fruits"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,187.2,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Durables (specify)….][CPI],[Other Durables (specify)….],"{""Other Durables (specify)…."": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,176.2,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Educational Expenses (incl. Fees for Enrollment in Web-based Training)][CPI],[Other Educational Expenses (incl. Fees for Enrollment in Web-based Training)],"{""Other Educational Expenses (incl. Fees for Enrollment in Web-based Training)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,196.5,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Nuts][CPI],[Other Nuts],"{""Other Nuts"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,251.0,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Ornaments][CPI],[Other Ornaments],"{""Other Ornaments"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,171.8,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Packaged Processed Food][CPI],[Other Packaged Processed Food],"{""Other Packaged Processed Food"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,228.1,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Petty Articles][CPI],[Other Petty Articles],"{""Other Petty Articles"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,199.2,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Pulse Products][CPI],[Other Pulse Products],"{""Other Pulse Products"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,208.6,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Pulses][CPI],[Other Pulses],"{""Other Pulses"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,199.0,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Rice Products][CPI],[Other Rice Products],"{""Other Rice Products"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,304.2,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][Others: Birds, Crab, Oyster, Tortoise, etc.][IN][CPI]","[Others: Birds, Crab, Oyster, Tortoise, etc.]","{""Others: Birds, Crab, Oyster, Tortoise, etc."": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,199.8,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Tobacco Products][CPI],[Other Tobacco Products],"{""Other Tobacco Products"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,195.8,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Vegetables][CPI],[Other Vegetables],"{""Other Vegetables"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,168.9,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Washing Requisites][CPI],[Other Washing Requisites],"{""Other Washing Requisites"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,225.6,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Palak/other Leafy Vegetables][IN][CPI],[Palak/other Leafy Vegetables],"{""Palak/other Leafy Vegetables"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,228.3,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Pan: Finished (no.)][CPI],[Pan: Finished (no.)],"{""Pan: Finished (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,227.6,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Pan: Leaf (no.)][IN][CPI],[Pan: Leaf (no.)],"{""Pan: Leaf (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,207.1,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Papad, Bhujia, Namkeen, Mixture, Chanachur][CPI]","[Papad, Bhujia, Namkeen, Mixture, Chanachur]","{""Papad, Bhujia, Namkeen, Mixture, Chanachur"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,207.5,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Papaya][IN][CPI],[Papaya],"{""Papaya"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,129.8,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Parwal/patal, Kundru][CPI]","[Parwal/patal, Kundru]","{""Parwal/patal, Kundru"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,156.7,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][PC/ Laptop/ Other Peripherals Incl. Software][CPI],[PC/ Laptop/ Other Peripherals Incl. Software],"{""PC/ Laptop/ Other Peripherals Incl. Software"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,189.6,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Peas (pulses)][CPI],[Peas (pulses)],"{""Peas (pulses)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,233.9,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Peas (vegetables)][CPI],[Peas (vegetables)],"{""Peas (vegetables)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,140.2,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Petrol for Vehicle][CPI],[Petrol for Vehicle],"{""Petrol for Vehicle"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,169.9,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Photography][CPI],[Photography],"{""Photography"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,197.9,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Pickles (gm)][CPI],[Pickles (gm)],"{""Pickles (gm)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,193.2,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Pillow, Quilt, Mattress (no.)][CPI]","[Pillow, Quilt, Mattress (no.)]","{""Pillow, Quilt, Mattress (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,222.5,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Pineapple (no.)][IN][CPI],[Pineapple (no.)],"{""Pineapple (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,191.2,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Plugs, Switches & Other Electrical Fittings][CPI]","[Plugs, Switches & Other Electrical Fittings]","{""Plugs, Switches & Other Electrical Fittings"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,253.6,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Pork][CPI],[Pork],"{""Pork"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,283.7,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Porter Charges][CPI],[Porter Charges],"{""Porter Charges"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,178.4,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Potato][CPI],[Potato],"{""Potato"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,198.6,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][Powder, Snow, Cream, Lotion and Perfume][IN][CPI]","[Powder, Snow, Cream, Lotion and Perfume]","{""Powder, Snow, Cream, Lotion and Perfume"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,205.8,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Prepared Sweets, Cake, Pastry][CPI]","[Prepared Sweets, Cake, Pastry]","{""Prepared Sweets, Cake, Pastry"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,188.2,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Pressure Cooker/ Pressure Pan][CPI],[Pressure Cooker/ Pressure Pan],"{""Pressure Cooker/ Pressure Pan"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,183.0,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Private Tutor/ Coaching Centre][CPI],[Private Tutor/ Coaching Centre],"{""Private Tutor/ Coaching Centre"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,181.0,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Radio, Tape Recorder, 2-in-1][CPI]","[Radio, Tape Recorder, 2-in-1]","{""Radio, Tape Recorder, 2-in-1"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,260.5,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Radish][CPI],[Radish],"{""Radish"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,260.9,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Ragi & its Products][IN][CPI],[Ragi & its Products],"{""Ragi & its Products"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,153.6,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Railway Fare][CPI],[Railway Fare],"{""Railway Fare"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,163.6,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Raisin, Kishmish, Monacca, etc.][CPI]","[Raisin, Kishmish, Monacca, etc.]","{""Raisin, Kishmish, Monacca, etc."": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,181.0,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][Refined Oil [sunflower, Soyabean, Saffola, Etc.]][IN][CPI]","[Refined Oil [sunflower, Soyabean, Saffola, Etc.]]","{""Refined Oil [sunflower, Soyabean, Saffola, Etc.]"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,153.0,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Refrigerator][CPI],[Refrigerator],"{""Refrigerator"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,239.1,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Residential Building & Land (cost of Repairs Only)][CPI],[Residential Building & Land (cost of Repairs Only)],"{""Residential Building & Land (cost of Repairs Only)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,198.0,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Rice – Other Sources][CPI],[Rice – Other Sources],"{""Rice – Other Sources"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,81.3,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Rice – PDS][IN][CPI],[Rice – PDS],"{""Rice – PDS"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,189.0,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Rickshaw (hand Drawn & Cycle) Fare][CPI],[Rickshaw (hand Drawn & Cycle) Fare],"{""Rickshaw (hand Drawn & Cycle) Fare"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,191.9,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Rubber / Pvc Footwear][CPI],[Rubber / Pvc Footwear],"{""Rubber / Pvc Footwear"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,189.6,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Rug, Blanket (no.)][CPI]","[Rug, Blanket (no.)]","{""Rug, Blanket (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,207.4,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Salt][CPI],[Salt],"{""Salt"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,171.4,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Sanitary Napkins][CPI],[Sanitary Napkins],"{""Sanitary Napkins"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,201.4,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Saree (no.)][CPI],[Saree (no.)],"{""Saree (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,173.7,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Sauce, Jam, Jelly (gm)][CPI]","[Sauce, Jam, Jelly (gm)]","{""Sauce, Jam, Jelly (gm)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,216.5,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][School Bus, Van, etc.][CPI]","[School Bus, Van, etc.]","{""School Bus, Van, etc."": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,187.9,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][School/college Uniform: Boys][CPI],[School/college Uniform: Boys],"{""School/college Uniform: Boys"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,188.3,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][School/college Uniform: Girls][IN][CPI],[School/college Uniform: Girls],"{""School/college Uniform: Girls"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,182.0,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Sewai, Noodles][CPI]","[Sewai, Noodles]","{""Sewai, Noodles"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,169.7,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Sewing Machine][IN][CPI],[Sewing Machine],"{""Sewing Machine"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,160.2,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][Shaving Blades, Shaving Stick, Razor][IN][CPI]","[Shaving Blades, Shaving Stick, Razor]","{""Shaving Blades, Shaving Stick, Razor"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,165.5,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Shaving Cream, Aftershave Lotion][CPI]","[Shaving Cream, Aftershave Lotion]","{""Shaving Cream, Aftershave Lotion"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,205.5,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Shawl, Chaddar (no.)][CPI]","[Shawl, Chaddar (no.)]","{""Shawl, Chaddar (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,193.3,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Shirts, T-shirts (no.)][CPI]","[Shirts, T-shirts (no.)]","{""Shirts, T-shirts (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,188.2,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Shorts, Trousers, Bermudas (no.)][CPI]","[Shorts, Trousers, Bermudas (no.)]","{""Shorts, Trousers, Bermudas (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,202.9,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Silver][CPI],[Silver],"{""Silver"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,207.9,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Small Millets & their Products][IN][CPI],[Small Millets & their Products],"{""Small Millets & their Products"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,191.0,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Snuff (gm)][IN][CPI],[Snuff (gm)],"{""Snuff (gm)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,179.6,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Spectacles][CPI],[Spectacles],"{""Spectacles"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,194.6,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Sports Goods, Toys, etc.][CPI]","[Sports Goods, Toys, etc.]","{""Sports Goods, Toys, etc."": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,215.5,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Stainless Steel Utensils][IN][CPI],[Stainless Steel Utensils],"{""Stainless Steel Utensils"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,179.8,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][Stationery, Photocopying Charges][IN][CPI]","[Stationery, Photocopying Charges]","{""Stationery, Photocopying Charges"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,276.3,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Steamer, Boat Fare][CPI]","[Steamer, Boat Fare]","{""Steamer, Boat Fare"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,182.6,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][Stove, Gas Burner][IN][CPI]","[Stove, Gas Burner]","{""Stove, Gas Burner"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,130.0,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Sugar - Other Sources][IN][CPI],[Sugar - Other Sources],"{""Sugar - Other Sources"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,166.9,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Sugar - PDS][IN][CPI],[Sugar - PDS],"{""Sugar - PDS"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,178.6,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Suitcase, Trunk, Box, Handbag and Other Travel Goods][CPI]","[Suitcase, Trunk, Box, Handbag and Other Travel Goods]","{""Suitcase, Trunk, Box, Handbag and Other Travel Goods"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,198.5,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Suji, Rawa][CPI]","[Suji, Rawa]","{""Suji, Rawa"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,202.3,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Sweeper][IN][CPI],[Sweeper],"{""Sweeper"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,225.3,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Tailor][CPI],[Tailor],"{""Tailor"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,222.0,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Tamarind (gm)][CPI],[Tamarind (gm)],"{""Tamarind (gm)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,194.0,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Taxi, Auto-rickshaw Fare][CPI]","[Taxi, Auto-rickshaw Fare]","{""Taxi, Auto-rickshaw Fare"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,182.5,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Tea: Cups (no.)][IN][CPI],[Tea: Cups (no.)],"{""Tea: Cups (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,188.7,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Tea: Leaf (gm)][IN][CPI],[Tea: Leaf (gm)],"{""Tea: Leaf (gm)"": ""ConsumptionItem""}"
